lat,lon,hcode,cx,cy
100.937996335,13.6715481172,2,2840,2240
100.937996335,13.6682606097,2,2840,2251
100.937996335,13.6649731022,2,2840,2262
100.937996335,13.6616855947,2,2840,2273
100.937996335,13.6583980873,2,2840,2284
100.937996335,13.6551105798,1,2840,2295
100.937996335,13.6518230723,2,2840,2306
100.937996335,13.6485355649,2,2840,2317
100.937996335,13.6452480574,1,2840,2328
100.937996335,13.6419605499,2,2840,2339
100.937996335,13.6386730424,2,2840,2350
100.937996335,13.635385535,2,2840,2361
100.937996335,13.6320980275,2,2840,2372
100.937996335,13.62881052,2,2840,2383
100.937996335,13.6255230126,2,2840,2394
100.937996335,13.6222355051,2,2840,2405
100.937996335,13.6189479976,2,2840,2416
100.937996335,13.6156604901,2,2840,2427
100.937996335,13.6123729827,1,2840,2438
100.937996335,13.6090854752,1,2840,2449
100.937996335,13.6057979677,1,2840,2460
100.937996335,13.6025104603,1,2840,2471
100.937996335,13.5992229528,1,2840,2482
100.937996335,13.5959354453,1,2840,2493
100.937996335,13.5926479378,1,2840,2504
100.937996335,13.5893604304,1,2840,2515
100.937996335,13.5860729229,1,2840,2526
100.937996335,13.5827854154,1,2840,2537
100.937996335,13.5794979079,1,2840,2548
100.937996335,13.5762104005,2,2840,2559
100.937996335,13.572922893,2,2840,2570
100.937996335,13.5696353855,2,2840,2581
100.937996335,13.5663478781,2,2840,2592
100.937996335,13.5630603706,1,2840,2603
100.937996335,13.5597728631,1,2840,2614
100.937996335,13.5564853556,1,2840,2625
100.937996335,13.5531978482,2,2840,2636
100.937996335,13.5499103407,1,2840,2647
100.937996335,13.5466228332,1,2840,2658
100.937996335,13.5433353258,2,2840,2669
100.937996335,13.5400478183,3,2840,2680
100.937996335,13.5367603108,3,2840,2691
100.937996335,13.5334728033,2,2840,2702
100.937996335,13.5301852959,2,2840,2713
100.937996335,13.5268977884,2,2840,2724
100.937996335,13.5236102809,2,2840,2735
100.937996335,13.5203227735,2,2840,2746
100.937996335,13.517035266,3,2840,2757
100.937996335,13.5137477585,3,2840,2768
100.937996335,13.510460251,3,2840,2779
100.937996335,13.5071727436,3,2840,2790
100.937996335,13.5038852361,3,2840,2801
100.937996335,13.5005977286,3,2840,2812
100.937996335,13.4973102212,3,2840,2823
100.937996335,13.4940227137,3,2840,2834
100.937996335,13.4907352062,3,2840,2845
100.937996335,13.4874476987,3,2840,2856
100.937996335,13.4841601913,3,2840,2867
100.937996335,13.4808726838,3,2840,2878
100.937996335,13.4775851763,3,2840,2889
100.937996335,13.4742976689,3,2840,2900
100.937996335,13.4710101614,3,2840,2911
100.937996335,13.4677226539,-1,2840,2922
100.937996335,13.4644351464,-1,2840,2933
100.941356139,14.2863120143,-1,2851,183
100.941356139,14.2830245069,-1,2851,194
100.941356139,14.2797369994,-1,2851,205
100.941356139,14.2764494919,-1,2851,216
100.941356139,14.2731619845,-1,2851,227
100.941356139,14.269874477,-1,2851,238
100.941356139,14.2665869695,-1,2851,249
100.941356139,14.263299462,-1,2851,260
100.941356139,14.2600119546,-1,2851,271
100.941356139,14.2567244471,-1,2851,282
100.941356139,14.2534369396,-1,2851,293
100.941356139,14.2501494322,-1,2851,304
100.941356139,14.2468619247,-1,2851,315
100.941356139,14.2435744172,-1,2851,326
100.941356139,14.2402869097,-1,2851,337
100.941356139,14.2369994023,-1,2851,348
100.941356139,14.2337118948,-1,2851,359
100.941356139,14.2304243873,-1,2851,370
100.941356139,14.2271368799,-1,2851,381
100.941356139,14.2238493724,-1,2851,392
100.941356139,14.2205618649,-1,2851,403
100.941356139,14.2172743574,-1,2851,414
100.941356139,14.21398685,-1,2851,425
100.941356139,14.2106993425,-1,2851,436
100.941356139,14.207411835,-1,2851,447
100.941356139,14.2041243276,-1,2851,458
100.941356139,14.2008368201,-1,2851,469
100.941356139,14.1975493126,-1,2851,480
100.941356139,14.1942618051,-1,2851,491
100.941356139,14.1909742977,-1,2851,502
100.941356139,14.1876867902,-1,2851,513
100.941356139,14.1843992827,-1,2851,524
100.941356139,14.1811117753,-1,2851,535
100.941356139,14.1778242678,-1,2851,546
100.941356139,14.1745367603,-1,2851,557
100.941356139,14.1712492528,-1,2851,568
100.941356139,14.1679617454,-1,2851,579
100.941356139,14.1646742379,-1,2851,590
100.941356139,14.1613867304,-1,2851,601
100.941356139,14.158099223,-1,2851,612
100.941356139,14.1548117155,-1,2851,623
100.941356139,14.151524208,-1,2851,634
100.941356139,14.1482367005,-1,2851,645
100.941356139,14.1449491931,-1,2851,656
100.941356139,14.1416616856,-1,2851,667
100.941356139,14.1383741781,5,2851,678
100.941356139,14.1350866707,5,2851,689
100.941356139,14.1317991632,5,2851,700
100.941356139,14.1285116557,5,2851,711
100.941356139,14.1252241482,5,2851,722
100.941356139,14.1219366408,5,2851,733
100.941356139,14.1186491333,5,2851,744
100.941356139,14.1153616258,4,2851,755
100.941356139,14.1120741184,4,2851,766
100.941356139,14.1087866109,3,2851,777
100.941356139,14.1054991034,3,2851,788
100.941356139,14.1022115959,3,2851,799
100.941356139,14.0989240885,2,2851,810
100.941356139,14.095636581,2,2851,821
100.941356139,14.0923490735,1,2851,832
100.941356139,14.089061566,2,2851,843
100.941356139,14.0857740586,3,2851,854
100.941356139,14.0824865511,4,2851,865
100.941356139,14.0791990436,4,2851,876
100.941356139,14.0759115362,4,2851,887
100.941356139,14.0726240287,4,2851,898
100.941356139,14.0693365212,4,2851,909
100.941356139,14.0660490137,5,2851,920
100.941356139,14.0627615063,5,2851,931
100.941356139,14.0594739988,4,2851,942
100.941356139,14.0561864913,4,2851,953
100.941356139,14.0528989839,3,2851,964
100.941356139,14.0496114764,4,2851,975
100.941356139,14.0463239689,4,2851,986
100.941356139,14.0430364614,4,2851,997
100.941356139,14.039748954,4,2851,1008
100.941356139,14.0364614465,3,2851,1019
100.941356139,14.033173939,4,2851,1030
100.941356139,14.0298864316,4,2851,1041
100.941356139,14.0265989241,4,2851,1052
100.941356139,14.0233114166,4,2851,1063
100.941356139,14.0200239091,3,2851,1074
100.941356139,14.0167364017,4,2851,1085
100.941356139,14.0134488942,4,2851,1096
100.941356139,14.0101613867,4,2851,1107
100.941356139,14.0068738793,3,2851,1118
100.941356139,14.0035863718,3,2851,1129
100.941356139,14.0002988643,4,2851,1140
100.941356139,13.9970113568,4,2851,1151
100.941356139,13.9937238494,4,2851,1162
100.941356139,13.9904363419,3,2851,1173
100.941356139,13.9871488344,3,2851,1184
100.941356139,13.983861327,3,2851,1195
100.941356139,13.9805738195,3,2851,1206
100.941356139,13.977286312,3,2851,1217
100.941356139,13.9739988045,4,2851,1228
100.941356139,13.9707112971,3,2851,1239
100.941356139,13.9674237896,2,2851,1250
100.941356139,13.9641362821,2,2851,1261
100.941356139,13.9608487747,2,2851,1272
100.941356139,13.9575612672,4,2851,1283
100.941356139,13.9542737597,3,2851,1294
100.941356139,13.9509862522,3,2851,1305
100.941356139,13.9476987448,3,2851,1316
100.941356139,13.9444112373,3,2851,1327
100.941356139,13.9411237298,3,2851,1338
100.941356139,13.9378362224,3,2851,1349
100.941356139,13.9345487149,3,2851,1360
100.941356139,13.9312612074,3,2851,1371
100.941356139,13.9279736999,3,2851,1382
100.941356139,13.9246861925,3,2851,1393
100.941356139,13.921398685,3,2851,1404
100.941356139,13.9181111775,3,2851,1415
100.941356139,13.9148236701,3,2851,1426
100.941356139,13.9115361626,3,2851,1437
100.941356139,13.9082486551,3,2851,1448
100.941356139,13.9049611476,3,2851,1459
100.941356139,13.9016736402,3,2851,1470
100.941356139,13.8983861327,3,2851,1481
100.941356139,13.8950986252,3,2851,1492
100.941356139,13.8918111178,3,2851,1503
100.941356139,13.8885236103,3,2851,1514
100.941356139,13.8852361028,3,2851,1525
100.941356139,13.8819485953,3,2851,1536
100.941356139,13.8786610879,3,2851,1547
100.941356139,13.8753735804,3,2851,1558
100.941356139,13.8720860729,3,2851,1569
100.941356139,13.8687985655,3,2851,1580
100.941356139,13.865511058,3,2851,1591
100.941356139,13.8622235505,3,2851,1602
100.941356139,13.858936043,3,2851,1613
100.941356139,13.8556485356,3,2851,1624
100.941356139,13.8523610281,3,2851,1635
100.941356139,13.8490735206,3,2851,1646
100.941356139,13.8457860132,3,2851,1657
100.941356139,13.8424985057,3,2851,1668
100.941356139,13.8392109982,3,2851,1679
100.941356139,13.8359234907,3,2851,1690
100.941356139,13.8326359833,3,2851,1701
100.941356139,13.8293484758,3,2851,1712
100.941356139,13.8260609683,3,2851,1723
100.941356139,13.8227734608,3,2851,1734
100.941356139,13.8194859534,2,2851,1745
100.941356139,13.8161984459,2,2851,1756
100.941356139,13.8129109384,2,2851,1767
100.941356139,13.809623431,3,2851,1778
100.941356139,13.8063359235,1,2851,1789
100.941356139,13.803048416,1,2851,1800
100.941356139,13.7997609085,2,2851,1811
100.941356139,13.7964734011,2,2851,1822
100.941356139,13.7931858936,2,2851,1833
100.941356139,13.7898983861,2,2851,1844
100.941356139,13.7866108787,1,2851,1855
100.941356139,13.7833233712,1,2851,1866
100.941356139,13.7800358637,2,2851,1877
100.941356139,13.7767483562,2,2851,1888
100.941356139,13.7734608488,2,2851,1899
100.941356139,13.7701733413,2,2851,1910
100.941356139,13.7668858338,1,2851,1921
100.941356139,13.7635983264,1,2851,1932
100.941356139,13.7603108189,1,2851,1943
100.941356139,13.7570233114,2,2851,1954
100.941356139,13.7537358039,1,2851,1965
100.941356139,13.7504482965,1,2851,1976
100.941356139,13.747160789,1,2851,1987
100.941356139,13.7438732815,1,2851,1998
100.941356139,13.7405857741,2,2851,2009
100.941356139,13.7372982666,2,2851,2020
100.941356139,13.7340107591,2,2851,2031
100.941356139,13.7307232516,1,2851,2042
100.941356139,13.7274357442,1,2851,2053
100.941356139,13.7241482367,1,2851,2064
100.941356139,13.7208607292,1,2851,2075
100.941356139,13.7175732218,1,2851,2086
100.941356139,13.7142857143,1,2851,2097
100.941356139,13.7109982068,2,2851,2108
100.941356139,13.7077106993,2,2851,2119
100.941356139,13.7044231919,2,2851,2130
100.941356139,13.7011356844,2,2851,2141
100.941356139,13.6978481769,2,2851,2152
100.941356139,13.6945606695,2,2851,2163
100.941356139,13.691273162,2,2851,2174
100.941356139,13.6879856545,2,2851,2185
100.941356139,13.684698147,2,2851,2196
100.941356139,13.6814106396,2,2851,2207
100.941356139,13.6781231321,2,2851,2218
100.941356139,13.6748356246,2,2851,2229
100.941356139,13.6715481172,2,2851,2240
100.941356139,13.6682606097,2,2851,2251
100.941356139,13.6649731022,3,2851,2262
100.941356139,13.6616855947,2,2851,2273
100.941356139,13.6583980873,2,2851,2284
100.941356139,13.6551105798,1,2851,2295
100.941356139,13.6518230723,1,2851,2306
100.941356139,13.6485355649,1,2851,2317
100.941356139,13.6452480574,1,2851,2328
100.941356139,13.6419605499,2,2851,2339
100.941356139,13.6386730424,2,2851,2350
100.941356139,13.635385535,2,2851,2361
100.941356139,13.6320980275,2,2851,2372
100.941356139,13.62881052,2,2851,2383
100.941356139,13.6255230126,2,2851,2394
100.941356139,13.6222355051,2,2851,2405
100.941356139,13.6189479976,2,2851,2416
100.941356139,13.6156604901,1,2851,2427
100.941356139,13.6123729827,1,2851,2438
100.941356139,13.6090854752,1,2851,2449
100.941356139,13.6057979677,1,2851,2460
100.941356139,13.6025104603,1,2851,2471
100.941356139,13.5992229528,1,2851,2482
100.941356139,13.5959354453,1,2851,2493
100.941356139,13.5926479378,1,2851,2504
100.941356139,13.5893604304,1,2851,2515
100.941356139,13.5860729229,1,2851,2526
100.941356139,13.5827854154,1,2851,2537
100.941356139,13.5794979079,2,2851,2548
100.941356139,13.5762104005,2,2851,2559
100.941356139,13.572922893,2,2851,2570
100.941356139,13.5696353855,2,2851,2581
100.941356139,13.5663478781,2,2851,2592
100.941356139,13.5630603706,2,2851,2603
100.941356139,13.5597728631,3,2851,2614
100.941356139,13.5564853556,2,2851,2625
100.941356139,13.5531978482,2,2851,2636
100.941356139,13.5499103407,2,2851,2647
100.941356139,13.5466228332,2,2851,2658
100.941356139,13.5433353258,1,2851,2669
100.941356139,13.5400478183,4,2851,2680
100.941356139,13.5367603108,3,2851,2691
100.941356139,13.5334728033,2,2851,2702
100.941356139,13.5301852959,2,2851,2713
100.941356139,13.5268977884,2,2851,2724
100.941356139,13.5236102809,2,2851,2735
100.941356139,13.5203227735,2,2851,2746
100.941356139,13.517035266,2,2851,2757
100.941356139,13.5137477585,2,2851,2768
100.941356139,13.510460251,2,2851,2779
100.941356139,13.5071727436,2,2851,2790
100.941356139,13.5038852361,3,2851,2801
100.941356139,13.5005977286,3,2851,2812
100.941356139,13.4973102212,3,2851,2823
100.941356139,13.4940227137,3,2851,2834
100.941356139,13.4907352062,3,2851,2845
100.941356139,13.4874476987,3,2851,2856
100.941356139,13.4841601913,3,2851,2867
100.941356139,13.4808726838,3,2851,2878
100.941356139,13.4775851763,3,2851,2889
100.941356139,13.4742976689,3,2851,2900
100.941356139,13.4710101614,3,2851,2911
100.941356139,13.4677226539,-1,2851,2922
100.941356139,13.4644351464,-1,2851,2933
100.944715944,14.2863120143,-1,2862,183
100.944715944,14.2830245069,-1,2862,194
100.944715944,14.2797369994,-1,2862,205
100.944715944,14.2764494919,-1,2862,216
100.944715944,14.2731619845,-1,2862,227
100.944715944,14.269874477,-1,2862,238
100.944715944,14.2665869695,-1,2862,249
100.944715944,14.263299462,-1,2862,260
100.944715944,14.2600119546,-1,2862,271
100.944715944,14.2567244471,-1,2862,282
100.944715944,14.2534369396,-1,2862,293
100.944715944,14.2501494322,-1,2862,304
100.944715944,14.2468619247,-1,2862,315
100.944715944,14.2435744172,-1,2862,326
100.944715944,14.2402869097,-1,2862,337
100.944715944,14.2369994023,-1,2862,348
100.944715944,14.2337118948,-1,2862,359
100.944715944,14.2304243873,-1,2862,370
100.944715944,14.2271368799,-1,2862,381
100.944715944,14.2238493724,-1,2862,392
100.944715944,14.2205618649,-1,2862,403
100.944715944,14.2172743574,-1,2862,414
100.944715944,14.21398685,-1,2862,425
100.944715944,14.2106993425,-1,2862,436
100.944715944,14.207411835,-1,2862,447
100.944715944,14.2041243276,-1,2862,458
100.944715944,14.2008368201,-1,2862,469
100.944715944,14.1975493126,-1,2862,480
100.944715944,14.1942618051,-1,2862,491
100.944715944,14.1909742977,-1,2862,502
100.944715944,14.1876867902,-1,2862,513
100.944715944,14.1843992827,-1,2862,524
100.944715944,14.1811117753,-1,2862,535
100.944715944,14.1778242678,-1,2862,546
100.944715944,14.1745367603,-1,2862,557
100.944715944,14.1712492528,-1,2862,568
100.944715944,14.1679617454,-1,2862,579
100.944715944,14.1646742379,-1,2862,590
100.944715944,14.1613867304,-1,2862,601
100.944715944,14.158099223,-1,2862,612
100.944715944,14.1548117155,-1,2862,623
100.944715944,14.151524208,-1,2862,634
100.944715944,14.1482367005,-1,2862,645
100.944715944,14.1449491931,-1,2862,656
100.944715944,14.1416616856,-1,2862,667
100.944715944,14.1383741781,4,2862,678
100.944715944,14.1350866707,4,2862,689
100.944715944,14.1317991632,4,2862,700
100.944715944,14.1285116557,5,2862,711
100.944715944,14.1252241482,5,2862,722
100.944715944,14.1219366408,5,2862,733
100.944715944,14.1186491333,5,2862,744
100.944715944,14.1153616258,4,2862,755
100.944715944,14.1120741184,4,2862,766
100.944715944,14.1087866109,3,2862,777
100.944715944,14.1054991034,3,2862,788
100.944715944,14.1022115959,3,2862,799
100.944715944,14.0989240885,2,2862,810
100.944715944,14.095636581,2,2862,821
100.944715944,14.0923490735,2,2862,832
100.944715944,14.089061566,3,2862,843
100.944715944,14.0857740586,3,2862,854
100.944715944,14.0824865511,4,2862,865
100.944715944,14.0791990436,4,2862,876
100.944715944,14.0759115362,4,2862,887
100.944715944,14.0726240287,4,2862,898
100.944715944,14.0693365212,4,2862,909
100.944715944,14.0660490137,5,2862,920
100.944715944,14.0627615063,5,2862,931
100.944715944,14.0594739988,5,2862,942
100.944715944,14.0561864913,4,2862,953
100.944715944,14.0528989839,4,2862,964
100.944715944,14.0496114764,4,2862,975
100.944715944,14.0463239689,4,2862,986
100.944715944,14.0430364614,4,2862,997
100.944715944,14.039748954,4,2862,1008
100.944715944,14.0364614465,4,2862,1019
100.944715944,14.033173939,4,2862,1030
100.944715944,14.0298864316,4,2862,1041
100.944715944,14.0265989241,4,2862,1052
100.944715944,14.0233114166,4,2862,1063
100.944715944,14.0200239091,4,2862,1074
100.944715944,14.0167364017,4,2862,1085
100.944715944,14.0134488942,4,2862,1096
100.944715944,14.0101613867,4,2862,1107
100.944715944,14.0068738793,4,2862,1118
100.944715944,14.0035863718,4,2862,1129
100.944715944,14.0002988643,4,2862,1140
100.944715944,13.9970113568,4,2862,1151
100.944715944,13.9937238494,4,2862,1162
100.944715944,13.9904363419,4,2862,1173
100.944715944,13.9871488344,3,2862,1184
100.944715944,13.983861327,3,2862,1195
100.944715944,13.9805738195,3,2862,1206
100.944715944,13.977286312,3,2862,1217
100.944715944,13.9739988045,3,2862,1228
100.944715944,13.9707112971,3,2862,1239
100.944715944,13.9674237896,3,2862,1250
100.944715944,13.9641362821,2,2862,1261
100.944715944,13.9608487747,3,2862,1272
100.944715944,13.9575612672,3,2862,1283
100.944715944,13.9542737597,3,2862,1294
100.944715944,13.9509862522,3,2862,1305
100.944715944,13.9476987448,3,2862,1316
100.944715944,13.9444112373,3,2862,1327
100.944715944,13.9411237298,3,2862,1338
100.944715944,13.9378362224,3,2862,1349
100.944715944,13.9345487149,3,2862,1360
100.944715944,13.9312612074,3,2862,1371
100.944715944,13.9279736999,3,2862,1382
100.944715944,13.9246861925,3,2862,1393
100.944715944,13.921398685,3,2862,1404
100.944715944,13.9181111775,3,2862,1415
100.944715944,13.9148236701,3,2862,1426
100.944715944,13.9115361626,3,2862,1437
100.944715944,13.9082486551,3,2862,1448
100.944715944,13.9049611476,3,2862,1459
100.944715944,13.9016736402,3,2862,1470
100.944715944,13.8983861327,3,2862,1481
100.944715944,13.8950986252,3,2862,1492
100.944715944,13.8918111178,3,2862,1503
100.944715944,13.8885236103,3,2862,1514
100.944715944,13.8852361028,3,2862,1525
100.944715944,13.8819485953,3,2862,1536
100.944715944,13.8786610879,3,2862,1547
100.944715944,13.8753735804,3,2862,1558
100.944715944,13.8720860729,3,2862,1569
100.944715944,13.8687985655,3,2862,1580
100.944715944,13.865511058,3,2862,1591
100.944715944,13.8622235505,3,2862,1602
100.944715944,13.858936043,3,2862,1613
100.944715944,13.8556485356,3,2862,1624
100.944715944,13.8523610281,3,2862,1635
100.944715944,13.8490735206,3,2862,1646
100.944715944,13.8457860132,3,2862,1657
100.944715944,13.8424985057,3,2862,1668
100.944715944,13.8392109982,3,2862,1679
100.944715944,13.8359234907,3,2862,1690
100.944715944,13.8326359833,3,2862,1701
100.944715944,13.8293484758,3,2862,1712
100.944715944,13.8260609683,3,2862,1723
100.944715944,13.8227734608,3,2862,1734
100.944715944,13.8194859534,2,2862,1745
100.944715944,13.8161984459,2,2862,1756
100.944715944,13.8129109384,2,2862,1767
100.944715944,13.809623431,2,2862,1778
100.944715944,13.8063359235,1,2862,1789
100.944715944,13.803048416,1,2862,1800
100.944715944,13.7997609085,1,2862,1811
100.944715944,13.7964734011,1,2862,1822
100.944715944,13.7931858936,1,2862,1833
100.944715944,13.7898983861,1,2862,1844
100.944715944,13.7866108787,1,2862,1855
100.944715944,13.7833233712,1,2862,1866
100.944715944,13.7800358637,2,2862,1877
100.944715944,13.7767483562,2,2862,1888
100.944715944,13.7734608488,2,2862,1899
100.944715944,13.7701733413,1,2862,1910
100.944715944,13.7668858338,1,2862,1921
100.944715944,13.7635983264,1,2862,1932
100.944715944,13.7603108189,1,2862,1943
100.944715944,13.7570233114,1,2862,1954
100.944715944,13.7537358039,1,2862,1965
100.944715944,13.7504482965,1,2862,1976
100.944715944,13.747160789,1,2862,1987
100.944715944,13.7438732815,1,2862,1998
100.944715944,13.7405857741,2,2862,2009
100.944715944,13.7372982666,2,2862,2020
100.944715944,13.7340107591,2,2862,2031
100.944715944,13.7307232516,1,2862,2042
100.944715944,13.7274357442,1,2862,2053
100.944715944,13.7241482367,1,2862,2064
100.944715944,13.7208607292,2,2862,2075
100.944715944,13.7175732218,2,2862,2086
100.944715944,13.7142857143,2,2862,2097
100.944715944,13.7109982068,2,2862,2108
100.944715944,13.7077106993,2,2862,2119
100.944715944,13.7044231919,2,2862,2130
100.944715944,13.7011356844,2,2862,2141
100.944715944,13.6978481769,2,2862,2152
100.944715944,13.6945606695,2,2862,2163
100.944715944,13.691273162,2,2862,2174
100.944715944,13.6879856545,2,2862,2185
100.944715944,13.684698147,2,2862,2196
100.944715944,13.6814106396,2,2862,2207
100.944715944,13.6781231321,2,2862,2218
100.944715944,13.6748356246,2,2862,2229
100.944715944,13.6715481172,2,2862,2240
100.944715944,13.6682606097,2,2862,2251
100.944715944,13.6649731022,2,2862,2262
100.944715944,13.6616855947,2,2862,2273
100.944715944,13.6583980873,1,2862,2284
100.944715944,13.6551105798,1,2862,2295
100.944715944,13.6518230723,1,2862,2306
100.944715944,13.6485355649,1,2862,2317
100.944715944,13.6452480574,1,2862,2328
100.944715944,13.6419605499,2,2862,2339
100.944715944,13.6386730424,2,2862,2350
100.944715944,13.635385535,2,2862,2361
100.944715944,13.6320980275,2,2862,2372
100.944715944,13.62881052,2,2862,2383
100.944715944,13.6255230126,2,2862,2394
100.944715944,13.6222355051,2,2862,2405
100.944715944,13.6189479976,2,2862,2416
100.944715944,13.6156604901,1,2862,2427
100.944715944,13.6123729827,1,2862,2438
100.944715944,13.6090854752,1,2862,2449
100.944715944,13.6057979677,1,2862,2460
100.944715944,13.6025104603,1,2862,2471
100.944715944,13.5992229528,1,2862,2482
100.944715944,13.5959354453,1,2862,2493
100.944715944,13.5926479378,1,2862,2504
100.944715944,13.5893604304,1,2862,2515
100.944715944,13.5860729229,1,2862,2526
100.944715944,13.5827854154,2,2862,2537
100.944715944,13.5794979079,2,2862,2548
100.944715944,13.5762104005,2,2862,2559
100.944715944,13.572922893,2,2862,2570
100.944715944,13.5696353855,2,2862,2581
100.944715944,13.5663478781,2,2862,2592
100.944715944,13.5630603706,2,2862,2603
100.944715944,13.5597728631,2,2862,2614
100.944715944,13.5564853556,2,2862,2625
100.944715944,13.5531978482,2,2862,2636
100.944715944,13.5499103407,2,2862,2647
100.944715944,13.5466228332,2,2862,2658
100.944715944,13.5433353258,2,2862,2669
100.944715944,13.5400478183,1,2862,2680
100.944715944,13.5367603108,1,2862,2691
100.944715944,13.5334728033,2,2862,2702
100.944715944,13.5301852959,2,2862,2713
100.944715944,13.5268977884,2,2862,2724
100.944715944,13.5236102809,2,2862,2735
100.944715944,13.5203227735,2,2862,2746
100.944715944,13.517035266,2,2862,2757
100.944715944,13.5137477585,2,2862,2768
100.944715944,13.510460251,2,2862,2779
100.944715944,13.5071727436,2,2862,2790
100.944715944,13.5038852361,3,2862,2801
100.944715944,13.5005977286,3,2862,2812
100.944715944,13.4973102212,3,2862,2823
100.944715944,13.4940227137,3,2862,2834
100.944715944,13.4907352062,3,2862,2845
100.944715944,13.4874476987,3,2862,2856
100.944715944,13.4841601913,3,2862,2867
100.944715944,13.4808726838,3,2862,2878
100.944715944,13.4775851763,3,2862,2889
100.944715944,13.4742976689,3,2862,2900
100.944715944,13.4710101614,3,2862,2911
100.944715944,13.4677226539,-1,2862,2922
100.944715944,13.4644351464,-1,2862,2933
100.948075748,14.2863120143,-1,2873,183
100.948075748,14.2830245069,-1,2873,194
100.948075748,14.2797369994,-1,2873,205
100.948075748,14.2764494919,-1,2873,216
100.948075748,14.2731619845,-1,2873,227
100.948075748,14.269874477,-1,2873,238
100.948075748,14.2665869695,-1,2873,249
100.948075748,14.263299462,-1,2873,260
100.948075748,14.2600119546,-1,2873,271
100.948075748,14.2567244471,-1,2873,282
100.948075748,14.2534369396,-1,2873,293
100.948075748,14.2501494322,-1,2873,304
100.948075748,14.2468619247,-1,2873,315
100.948075748,14.2435744172,-1,2873,326
100.948075748,14.2402869097,-1,2873,337
100.948075748,14.2369994023,-1,2873,348
100.948075748,14.2337118948,-1,2873,359
100.948075748,14.2304243873,-1,2873,370
100.948075748,14.2271368799,-1,2873,381
100.948075748,14.2238493724,-1,2873,392
100.948075748,14.2205618649,-1,2873,403
100.948075748,14.2172743574,-1,2873,414
100.948075748,14.21398685,-1,2873,425
100.948075748,14.2106993425,-1,2873,436
100.948075748,14.207411835,-1,2873,447
100.948075748,14.2041243276,-1,2873,458
100.948075748,14.2008368201,-1,2873,469
100.948075748,14.1975493126,-1,2873,480
100.948075748,14.1942618051,-1,2873,491
100.948075748,14.1909742977,-1,2873,502
100.948075748,14.1876867902,-1,2873,513
100.948075748,14.1843992827,-1,2873,524
100.948075748,14.1811117753,-1,2873,535
100.948075748,14.1778242678,-1,2873,546
100.948075748,14.1745367603,-1,2873,557
100.948075748,14.1712492528,-1,2873,568
100.948075748,14.1679617454,-1,2873,579
100.948075748,14.1646742379,-1,2873,590
100.948075748,14.1613867304,-1,2873,601
100.948075748,14.158099223,-1,2873,612
100.948075748,14.1548117155,-1,2873,623
100.948075748,14.151524208,-1,2873,634
100.948075748,14.1482367005,-1,2873,645
100.948075748,14.1449491931,-1,2873,656
100.948075748,14.1416616856,-1,2873,667
100.948075748,14.1383741781,-1,2873,678
100.948075748,14.1350866707,4,2873,689
100.948075748,14.1317991632,4,2873,700
100.948075748,14.1285116557,4,2873,711
100.948075748,14.1252241482,5,2873,722
100.948075748,14.1219366408,5,2873,733
100.948075748,14.1186491333,5,2873,744
100.948075748,14.1153616258,4,2873,755
100.948075748,14.1120741184,4,2873,766
100.948075748,14.1087866109,3,2873,777
100.948075748,14.1054991034,3,2873,788
100.948075748,14.1022115959,3,2873,799
100.948075748,14.0989240885,3,2873,810
100.948075748,14.095636581,2,2873,821
100.948075748,14.0923490735,2,2873,832
100.948075748,14.089061566,3,2873,843
100.948075748,14.0857740586,3,2873,854
100.948075748,14.0824865511,4,2873,865
100.948075748,14.0791990436,4,2873,876
100.948075748,14.0759115362,4,2873,887
100.948075748,14.0726240287,4,2873,898
100.948075748,14.0693365212,4,2873,909
100.948075748,14.0660490137,4,2873,920
100.948075748,14.0627615063,5,2873,931
100.948075748,14.0594739988,4,2873,942
100.948075748,14.0561864913,4,2873,953
100.948075748,14.0528989839,4,2873,964
100.948075748,14.0496114764,4,2873,975
100.948075748,14.0463239689,4,2873,986
100.948075748,14.0430364614,4,2873,997
100.948075748,14.039748954,4,2873,1008
100.948075748,14.0364614465,4,2873,1019
100.948075748,14.033173939,4,2873,1030
100.948075748,14.0298864316,4,2873,1041
100.948075748,14.0265989241,4,2873,1052
100.948075748,14.0233114166,4,2873,1063
100.948075748,14.0200239091,4,2873,1074
100.948075748,14.0167364017,4,2873,1085
100.948075748,14.0134488942,4,2873,1096
100.948075748,14.0101613867,4,2873,1107
100.948075748,14.0068738793,4,2873,1118
100.948075748,14.0035863718,4,2873,1129
100.948075748,14.0002988643,4,2873,1140
100.948075748,13.9970113568,4,2873,1151
100.948075748,13.9937238494,4,2873,1162
100.948075748,13.9904363419,3,2873,1173
100.948075748,13.9871488344,3,2873,1184
100.948075748,13.983861327,3,2873,1195
100.948075748,13.9805738195,3,2873,1206
100.948075748,13.977286312,3,2873,1217
100.948075748,13.9739988045,3,2873,1228
100.948075748,13.9707112971,3,2873,1239
100.948075748,13.9674237896,3,2873,1250
100.948075748,13.9641362821,3,2873,1261
100.948075748,13.9608487747,3,2873,1272
100.948075748,13.9575612672,3,2873,1283
100.948075748,13.9542737597,3,2873,1294
100.948075748,13.9509862522,3,2873,1305
100.948075748,13.9476987448,3,2873,1316
100.948075748,13.9444112373,3,2873,1327
100.948075748,13.9411237298,3,2873,1338
100.948075748,13.9378362224,3,2873,1349
